state name,city name,year,month,day of week,time of day,accident severity,number of vehicles involved,vehicle type involved,number of casualties,number of fatalities,weather conditions,road type,road condition,lighting conditions,traffic control presence,speed limit (km/h),driver age,driver gender,driver license status,alcohol involvement,accident location details,latitude,longitude,number_of_death,hour,date,location,severity,vehicle,vehicles_count,casualties,fatalities,weather,road_type,road_condition,lighting,traffic,speed,age,gender,license,alcohol,lat,lng,age_group,is_weekend
Mizoram,Unknown,2020,August,Monday,10:52,Serious,3,Auto-Rickshaw,10,2,Hazy,National Highway,Dry,Daylight,Signals,30,35,Male,,Yes,Curve,24.082246,69.77913919,7,10,2020-08-01,Mizoram - Unknown,Serious,Auto-Rickshaw,3,10,2,Hazy,National Highway,Dry,Daylight,Signals,30,35,Male,,Yes,24.082246,69.77913919,Adult,False
Meghalaya,Unknown,2019,July,Monday,06:31,Serious,5,Bus,2,3,Foggy,State Highway,Under Construction,Dusk,Signals,101,55,Female,,Yes,Intersection,20.73255709,90.642086,4,6,2019-07-01,Meghalaya - Unknown,Serious,Bus,5,2,3,Foggy,State Highway,Under Construction,Dusk,Signals,101,55,Female,,Yes,20.73255709,90.642086,Mid-age,False
Madhya Pradesh,Unknown,2019,December,Tuesday,06:32,Minor,5,Bus,1,2,Clear,National Highway,Damaged,Dawn,Police Checkpost,43,43,Female,Expired,No,Straight Road,19.11970468,81.33421229,8,6,2019-12-01,Madhya Pradesh - Unknown,Minor,Bus,5,1,2,Clear,National Highway,Damaged,Dawn,Police Checkpost,43,43,Female,Expired,No,19.11970468,81.33421229,Adult,False
Kerala,Unknown,2021,September,Friday,05:43,Serious,5,Truck,4,3,Foggy,Urban Road,Wet,Dawn,Signals,34,53,Male,Expired,No,Straight Road,17.4194432,69.68675007,1,5,2021-09-01,Kerala - Unknown,Serious,Truck,5,4,3,Foggy,Urban Road,Wet,Dawn,Signals,34,53,Male,Expired,No,17.4194432,69.68675007,Mid-age,False
Rajasthan,Jaipur,2019,August,Saturday,05:51,Fatal,2,Auto-Rickshaw,4,0,Hazy,Village Road,Damaged,Daylight,Signals,53,28,Female,Valid,No,Bridge,33.09728689,96.8511232,1,5,2019-08-01,Rajasthan - Jaipur,Fatal,Auto-Rickshaw,2,4,0,Hazy,Village Road,Damaged,Daylight,Signals,53,28,Female,Valid,No,33.09728689,96.8511232,Young,True
Tripura,Unknown,2019,November,Saturday,20:50,Minor,2,Two-Wheeler,9,3,Rainy,National Highway,Damaged,Dusk,Police Checkpost,69,29,Male,Valid,No,Straight Road,30.42672401,69.67563627,9,20,2019-11-01,Tripura - Unknown,Minor,Two-Wheeler,2,9,3,Rainy,National Highway,Damaged,Dusk,Police Checkpost,69,29,Male,Valid,No,30.42672401,69.67563627,Young,True
Delhi,Dwarka,2023,July,Friday,15:43,Fatal,4,Two-Wheeler,3,1,Clear,State Highway,Damaged,Dark,Signals,105,46,Female,,No,Intersection,34.05572659,88.15602164,2,15,2023-07-01,Delhi - Dwarka,Fatal,Two-Wheeler,4,3,1,Clear,State Highway,Damaged,Dark,Signals,105,46,Female,,No,34.05572659,88.15602164,Mid-age,False
Madhya Pradesh,Unknown,2021,January,Tuesday,15:03,Minor,4,Bus,2,3,Stormy,State Highway,Under Construction,Dusk,Signs,98,58,Male,Valid,No,Bridge,11.35602503,96.52668883,4,15,2021-01-01,Madhya Pradesh - Unknown,Minor,Bus,4,2,3,Stormy,State Highway,Under Construction,Dusk,Signs,98,58,Male,Valid,No,11.35602503,96.52668883,Mid-age,False
Chhattisgarh,Unknown,2019,November,Friday,04:19,Minor,5,Bus,8,2,Stormy,National Highway,Under Construction,Dusk,Signs,64,41,Male,Valid,Yes,Straight Road,27.73342183,74.93622302,6,4,2019-11-01,Chhattisgarh - Unknown,Minor,Bus,5,8,2,Stormy,National Highway,Under Construction,Dusk,Signs,64,41,Male,Valid,Yes,27.73342183,74.93622302,Adult,False
Delhi,New Delhi,2020,August,Saturday,01:17,Fatal,3,Car,9,2,Stormy,National Highway,Wet,Dark,Signals,116,60,Male,Valid,No,Straight Road,33.33519233,72.12523169,4,1,2020-08-01,Delhi - New Delhi,Fatal,Car,3,9,2,Stormy,National Highway,Wet,Dark,Signals,116,60,Male,Valid,No,33.33519233,72.12523169,Mid-age,True
Meghalaya,Unknown,2022,October,Saturday,03:11,Minor,1,Pedestrian,3,0,Hazy,State Highway,Dry,Dawn,Signals,77,70,Female,Valid,Yes,Bridge,12.89329279,71.52016324,5,3,2022-10-01,Meghalaya - Unknown,Minor,Pedestrian,1,3,0,Hazy,State Highway,Dry,Dawn,Signals,77,70,Female,Valid,Yes,12.89329279,71.52016324,Senior,True
Manipur,Unknown,2020,October,Saturday,23:27,Minor,4,Pedestrian,7,0,Stormy,Urban Road,Under Construction,Dawn,Police Checkpost,45,38,Male,Valid,No,Bridge,9.795399219,76.79497928,5,23,2020-10-01,Manipur - Unknown,Minor,Pedestrian,4,7,0,Stormy,Urban Road,Under Construction,Dawn,Police Checkpost,45,38,Male,Valid,No,9.795399219,76.79497928,Adult,True
Manipur,Unknown,2019,January,Saturday,11:44,Serious,3,Auto-Rickshaw,2,5,Foggy,State Highway,Under Construction,Dawn,,72,60,Female,Expired,No,Bridge,28.01025753,70.93032852,8,11,2019-01-01,Manipur - Unknown,Serious,Auto-Rickshaw,3,2,5,Foggy,State Highway,Under Construction,Dawn,,72,60,Female,Expired,No,28.01025753,70.93032852,Mid-age,True
Chandigarh,Unknown,2021,September,Tuesday,23:04,Minor,3,Two-Wheeler,6,5,Hazy,National Highway,Damaged,Dusk,Police Checkpost,30,23,Male,Valid,No,Bridge,23.51077406,88.07267891,7,23,2021-09-01,Chandigarh - Unknown,Minor,Two-Wheeler,3,6,5,Hazy,National Highway,Damaged,Dusk,Police Checkpost,30,23,Male,Valid,No,23.51077406,88.07267891,Young,False
Assam,Unknown,2019,December,Sunday,09:54,Serious,1,Bus,6,0,Clear,State Highway,Under Construction,Dark,Signs,75,57,Female,Valid,Yes,Bridge,30.72937697,69.80646215,1,9,2019-12-01,Assam - Unknown,Serious,Bus,1,6,0,Clear,State Highway,Under Construction,Dark,Signs,75,57,Female,Valid,Yes,30.72937697,69.80646215,Mid-age,True
West Bengal,Kolkata,2020,February,Sunday,17:38,Minor,4,Pedestrian,0,2,Stormy,Village Road,Dry,Daylight,,111,40,Female,Valid,Yes,Curve,11.77385417,82.77324172,8,17,2020-02-01,West Bengal - Kolkata,Minor,Pedestrian,4,0,2,Stormy,Village Road,Dry,Daylight,,111,40,Female,Valid,Yes,11.77385417,82.77324172,Adult,True
Mizoram,Unknown,2021,July,Saturday,06:06,Serious,5,Pedestrian,1,2,Foggy,Urban Road,Under Construction,Dusk,Police Checkpost,103,21,Female,,No,Straight Road,29.47221742,96.90420876,5,6,2021-07-01,Mizoram - Unknown,Serious,Pedestrian,5,1,2,Foggy,Urban Road,Under Construction,Dusk,Police Checkpost,103,21,Female,,No,29.47221742,96.90420876,Young,True
Nagaland,Unknown,2019,December,Saturday,07:43,Minor,4,Car,7,1,Stormy,State Highway,Wet,Dark,Signs,100,23,Female,,No,Bridge,13.44393764,91.60513782,9,7,2019-12-01,Nagaland - Unknown,Minor,Car,4,7,1,Stormy,State Highway,Wet,Dark,Signs,100,23,Female,,No,13.44393764,91.60513782,Young,True
Bihar,Unknown,2020,May,Monday,02:00,Serious,1,Car,8,4,Foggy,Village Road,Dry,Daylight,Signals,36,18,Female,Expired,Yes,Intersection,12.41871046,85.84136371,3,2,2020-05-01,Bihar - Unknown,Serious,Car,1,8,4,Foggy,Village Road,Dry,Daylight,Signals,36,18,Female,Expired,Yes,12.41871046,85.84136371,Teen,False
Mizoram,Unknown,2023,August,Sunday,01:47,Minor,1,Two-Wheeler,2,3,Clear,Village Road,Damaged,Dark,Police Checkpost,44,59,Female,Valid,No,Bridge,12.43517654,76.881355,1,1,2023-08-01,Mizoram - Unknown,Minor,Two-Wheeler,1,2,3,Clear,Village Road,Damaged,Dark,Police Checkpost,44,59,Female,Valid,No,12.43517654,76.881355,Mid-age,True
Rajasthan,Jaipur,2022,April,Sunday,19:34,Minor,3,Truck,6,5,Clear,State Highway,Dry,Dark,Signs,42,39,Female,Expired,No,Curve,29.99351745,86.09297925,9,19,2022-04-01,Rajasthan - Jaipur,Minor,Truck,3,6,5,Clear,State Highway,Dry,Dark,Signs,42,39,Female,Expired,No,29.99351745,86.09297925,Adult,True
Madhya Pradesh,Unknown,2020,September,Tuesday,04:59,Fatal,2,Cycle,9,5,Clear,Urban Road,Wet,Dawn,,54,56,Male,,No,Intersection,25.96032496,83.28420245,2,4,2020-09-01,Madhya Pradesh - Unknown,Fatal,Cycle,2,9,5,Clear,Urban Road,Wet,Dawn,,54,56,Male,,No,25.96032496,83.28420245,Mid-age,False
West Bengal,Kolkata,2021,November,Saturday,03:04,Minor,2,Two-Wheeler,3,5,Stormy,National Highway,Dry,Dawn,Signals,103,70,Female,Expired,No,Curve,22.12276647,80.35641813,1,3,2021-11-01,West Bengal - Kolkata,Minor,Two-Wheeler,2,3,5,Stormy,National Highway,Dry,Dawn,Signals,103,70,Female,Expired,No,22.12276647,80.35641813,Senior,True
Jharkhand,Unknown,2019,December,Thursday,12:53,Serious,1,Pedestrian,0,3,Clear,State Highway,Under Construction,Daylight,Signs,92,53,Female,Valid,Yes,Bridge,17.68842307,71.79060093,7,12,2019-12-01,Jharkhand - Unknown,Serious,Pedestrian,1,0,3,Clear,State Highway,Under Construction,Daylight,Signs,92,53,Female,Valid,Yes,17.68842307,71.79060093,Mid-age,False
Himachal Pradesh,Unknown,2023,March,Wednesday,11:58,Fatal,4,Car,3,1,Hazy,State Highway,Under Construction,Dark,Police Checkpost,41,46,Female,Expired,Yes,Straight Road,31.6844146,93.71152224,9,11,2023-03-01,Himachal Pradesh - Unknown,Fatal,Car,4,3,1,Hazy,State Highway,Under Construction,Dark,Police Checkpost,41,46,Female,Expired,Yes,31.6844146,93.71152224,Mid-age,False
Himachal Pradesh,Unknown,2023,July,Tuesday,22:15,Minor,3,Two-Wheeler,1,5,Rainy,Village Road,Wet,Daylight,,62,33,Female,,No,Intersection,18.5960179,81.04375482,9,22,2023-07-01,Himachal Pradesh - Unknown,Minor,Two-Wheeler,3,1,5,Rainy,Village Road,Wet,Daylight,,62,33,Female,,No,18.5960179,81.04375482,Adult,False
Chhattisgarh,Unknown,2021,May,Friday,18:36,Minor,4,Truck,4,3,Foggy,Urban Road,Damaged,Dawn,Signs,32,24,Female,Expired,No,Curve,30.04818487,73.64405284,3,18,2021-05-01,Chhattisgarh - Unknown,Minor,Truck,4,4,3,Foggy,Urban Road,Damaged,Dawn,Signs,32,24,Female,Expired,No,30.04818487,73.64405284,Young,False
Meghalaya,Unknown,2019,May,Saturday,01:23,Minor,3,Bus,2,1,Foggy,Village Road,Damaged,Dusk,Signs,36,49,Female,Valid,No,Curve,19.85664253,78.66502118,5,1,2019-05-01,Meghalaya - Unknown,Minor,Bus,3,2,1,Foggy,Village Road,Damaged,Dusk,Signs,36,49,Female,Valid,No,19.85664253,78.66502118,Mid-age,True
Nagaland,Unknown,2023,November,Monday,04:51,Serious,1,Bus,2,5,Hazy,Village Road,Damaged,Dawn,Signals,113,69,Female,,Yes,Straight Road,18.17749959,80.00976282,1,4,2023-11-01,Nagaland - Unknown,Serious,Bus,1,2,5,Hazy,Village Road,Damaged,Dawn,Signals,113,69,Female,,Yes,18.17749959,80.00976282,Senior,False
Tripura,Unknown,2020,July,Saturday,11:42,Serious,2,Cycle,6,4,Hazy,Village Road,Wet,Dawn,Signals,77,41,Male,Valid,No,Bridge,20.49235421,91.99859897,1,11,2020-07-01,Tripura - Unknown,Serious,Cycle,2,6,4,Hazy,Village Road,Wet,Dawn,Signals,77,41,Male,Valid,No,20.49235421,91.99859897,Adult,True
Jharkhand,Unknown,2020,December,Friday,06:44,Minor,4,Truck,3,0,Hazy,National Highway,Damaged,Dark,,100,44,Female,Valid,Yes,Curve,16.1372026,89.27481704,8,6,2020-12-01,Jharkhand - Unknown,Minor,Truck,4,3,0,Hazy,National Highway,Damaged,Dark,,100,44,Female,Valid,Yes,16.1372026,89.27481704,Adult,False
Jharkhand,Unknown,2022,March,Friday,08:03,Minor,3,Truck,9,2,Clear,State Highway,Wet,Daylight,Police Checkpost,89,25,Female,Valid,No,Bridge,28.18545326,90.30984192,7,8,2022-03-01,Jharkhand - Unknown,Minor,Truck,3,9,2,Clear,State Highway,Wet,Daylight,Police Checkpost,89,25,Female,Valid,No,28.18545326,90.30984192,Young,False
Karnataka,Bangalore,2021,March,Tuesday,02:12,Serious,1,Two-Wheeler,9,2,Hazy,Village Road,Wet,Dusk,Police Checkpost,99,51,Female,Valid,No,Bridge,21.57345053,68.31990667,9,2,2021-03-01,Karnataka - Bangalore,Serious,Two-Wheeler,1,9,2,Hazy,Village Road,Wet,Dusk,Police Checkpost,99,51,Female,Valid,No,21.57345053,68.31990667,Mid-age,False
Goa,Unknown,2021,April,Monday,14:44,Fatal,5,Car,4,0,Stormy,Village Road,Wet,Dark,Signs,35,29,Male,Valid,No,Curve,14.26974277,80.06846595,1,14,2021-04-01,Goa - Unknown,Fatal,Car,5,4,0,Stormy,Village Road,Wet,Dark,Signs,35,29,Male,Valid,No,14.26974277,80.06846595,Young,False
Madhya Pradesh,Unknown,2022,January,Thursday,22:11,Minor,5,Bus,5,5,Foggy,Urban Road,Damaged,Dark,Signals,65,24,Male,,No,Curve,32.28851348,81.9589804,5,22,2022-01-01,Madhya Pradesh - Unknown,Minor,Bus,5,5,5,Foggy,Urban Road,Damaged,Dark,Signals,65,24,Male,,No,32.28851348,81.9589804,Young,False
Maharashtra,Pune,2018,March,Sunday,13:26,Serious,5,Two-Wheeler,0,4,Rainy,Urban Road,Damaged,Dark,Police Checkpost,87,20,Female,Valid,Yes,Straight Road,18.36506298,68.55657603,1,13,2018-03-01,Maharashtra - Pune,Serious,Two-Wheeler,5,0,4,Rainy,Urban Road,Damaged,Dark,Police Checkpost,87,20,Female,Valid,Yes,18.36506298,68.55657603,Young,True
Puducherry,Unknown,2022,August,Saturday,14:36,Minor,3,Auto-Rickshaw,8,5,Stormy,Village Road,Damaged,Dark,Signals,82,58,Female,Valid,No,Curve,22.67592725,75.53458305,7,14,2022-08-01,Puducherry - Unknown,Minor,Auto-Rickshaw,3,8,5,Stormy,Village Road,Damaged,Dark,Signals,82,58,Female,Valid,No,22.67592725,75.53458305,Mid-age,True
Punjab,Unknown,2020,March,Sunday,06:11,Minor,5,Auto-Rickshaw,0,5,Rainy,National Highway,Wet,Dawn,Police Checkpost,40,37,Male,,Yes,Intersection,32.474747,90.04840487,8,6,2020-03-01,Punjab - Unknown,Minor,Auto-Rickshaw,5,0,5,Rainy,National Highway,Wet,Dawn,Police Checkpost,40,37,Male,,Yes,32.474747,90.04840487,Adult,True
Gujarat,Vadodara,2022,January,Monday,11:22,Serious,5,Auto-Rickshaw,7,2,Hazy,Village Road,Dry,Dusk,,54,22,Female,Valid,No,Bridge,24.85442589,71.97618147,1,11,2022-01-01,Gujarat - Vadodara,Serious,Auto-Rickshaw,5,7,2,Hazy,Village Road,Dry,Dusk,,54,22,Female,Valid,No,24.85442589,71.97618147,Young,False
Kerala,Unknown,2020,December,Thursday,14:51,Fatal,4,Bus,1,5,Clear,Village Road,Wet,Dark,,104,20,Female,Valid,Yes,Curve,11.1562471,83.52399381,2,14,2020-12-01,Kerala - Unknown,Fatal,Bus,4,1,5,Clear,Village Road,Wet,Dark,,104,20,Female,Valid,Yes,11.1562471,83.52399381,Young,False
Chandigarh,Unknown,2018,March,Saturday,05:27,Fatal,1,Bus,10,1,Stormy,Urban Road,Wet,Dawn,Police Checkpost,31,30,Female,Valid,No,Intersection,33.37546734,74.24085429,8,5,2018-03-01,Chandigarh - Unknown,Fatal,Bus,1,10,1,Stormy,Urban Road,Wet,Dawn,Police Checkpost,31,30,Female,Valid,No,33.37546734,74.24085429,Young,True
Manipur,Unknown,2019,August,Wednesday,22:24,Fatal,4,Auto-Rickshaw,6,5,Stormy,National Highway,Damaged,Dusk,Police Checkpost,50,47,Male,Expired,Yes,Straight Road,24.94811743,68.35150246,4,22,2019-08-01,Manipur - Unknown,Fatal,Auto-Rickshaw,4,6,5,Stormy,National Highway,Damaged,Dusk,Police Checkpost,50,47,Male,Expired,Yes,24.94811743,68.35150246,Mid-age,False
Karnataka,Mysore,2022,October,Thursday,22:34,Fatal,2,Cycle,0,1,Clear,Urban Road,Under Construction,Dawn,Police Checkpost,119,32,Male,Expired,No,Straight Road,17.0424516,74.99484227,4,22,2022-10-01,Karnataka - Mysore,Fatal,Cycle,2,0,1,Clear,Urban Road,Under Construction,Dawn,Police Checkpost,119,32,Male,Expired,No,17.0424516,74.99484227,Adult,False
Rajasthan,Jodhpur,2021,April,Wednesday,22:10,Fatal,1,Bus,9,4,Rainy,National Highway,Dry,Daylight,Police Checkpost,69,58,Female,Valid,Yes,Straight Road,11.76034596,96.30033889,4,22,2021-04-01,Rajasthan - Jodhpur,Fatal,Bus,1,9,4,Rainy,National Highway,Dry,Daylight,Police Checkpost,69,58,Female,Valid,Yes,11.76034596,96.30033889,Mid-age,False
Odisha,Unknown,2022,March,Thursday,03:40,Fatal,3,Auto-Rickshaw,4,3,Hazy,State Highway,Dry,Dark,Signs,119,43,Male,Valid,Yes,Intersection,29.43868011,91.24457624,8,3,2022-03-01,Odisha - Unknown,Fatal,Auto-Rickshaw,3,4,3,Hazy,State Highway,Dry,Dark,Signs,119,43,Male,Valid,Yes,29.43868011,91.24457624,Adult,False
Madhya Pradesh,Unknown,2018,June,Thursday,16:15,Serious,2,Bus,10,4,Rainy,Urban Road,Wet,Dark,,95,28,Male,,No,Straight Road,24.74196441,95.82772269,3,16,2018-06-01,Madhya Pradesh - Unknown,Serious,Bus,2,10,4,Rainy,Urban Road,Wet,Dark,,95,28,Male,,No,24.74196441,95.82772269,Young,False
Jammu and Kashmir,Unknown,2020,April,Friday,16:03,Fatal,2,Cycle,7,0,Hazy,National Highway,Wet,Dawn,Police Checkpost,74,67,Male,Valid,No,Straight Road,22.40344948,82.14776727,7,16,2020-04-01,Jammu and Kashmir - Unknown,Fatal,Cycle,2,7,0,Hazy,National Highway,Wet,Dawn,Police Checkpost,74,67,Male,Valid,No,22.40344948,82.14776727,Senior,False
Nagaland,Unknown,2023,October,Monday,07:37,Fatal,5,Bus,9,1,Foggy,State Highway,Dry,Dark,,63,40,Female,Expired,Yes,Straight Road,32.13509974,71.18234976,1,7,2023-10-01,Nagaland - Unknown,Fatal,Bus,5,9,1,Foggy,State Highway,Dry,Dark,,63,40,Female,Expired,Yes,32.13509974,71.18234976,Adult,False
Maharashtra,Pune,2020,March,Thursday,08:01,Serious,1,Truck,6,3,Hazy,Village Road,Dry,Dark,Signs,44,27,Female,Valid,Yes,Intersection,29.2921247,83.89082518,4,8,2020-03-01,Maharashtra - Pune,Serious,Truck,1,6,3,Hazy,Village Road,Dry,Dark,Signs,44,27,Female,Valid,Yes,29.2921247,83.89082518,Young,False
Jharkhand,Unknown,2023,February,Monday,20:29,Minor,1,Car,8,4,Hazy,National Highway,Under Construction,Dawn,Signals,84,68,Male,Expired,No,Bridge,12.09522175,81.1769427,7,20,2023-02-01,Jharkhand - Unknown,Minor,Car,1,8,4,Hazy,National Highway,Under Construction,Dawn,Signals,84,68,Male,Expired,No,12.09522175,81.1769427,Senior,False
Chandigarh,Unknown,2022,October,Monday,17:23,Minor,5,Auto-Rickshaw,5,4,Clear,Village Road,Wet,Dawn,Signs,43,45,Male,,Yes,Intersection,16.41649583,92.4863554,1,17,2022-10-01,Chandigarh - Unknown,Minor,Auto-Rickshaw,5,5,4,Clear,Village Road,Wet,Dawn,Signs,43,45,Male,,Yes,16.41649583,92.4863554,Adult,False
Manipur,Unknown,2023,March,Friday,03:06,Minor,4,Auto-Rickshaw,1,0,Stormy,Urban Road,Under Construction,Daylight,Signs,66,69,Male,Expired,No,Curve,14.70920677,70.84439484,6,3,2023-03-01,Manipur - Unknown,Minor,Auto-Rickshaw,4,1,0,Stormy,Urban Road,Under Construction,Daylight,Signs,66,69,Male,Expired,No,14.70920677,70.84439484,Senior,False
Haryana,Unknown,2018,July,Monday,20:56,Minor,2,Pedestrian,9,5,Foggy,Urban Road,Wet,Daylight,Signs,75,48,Male,Expired,No,Bridge,28.0865499,82.15899297,7,20,2018-07-01,Haryana - Unknown,Minor,Pedestrian,2,9,5,Foggy,Urban Road,Wet,Daylight,Signs,75,48,Male,Expired,No,28.0865499,82.15899297,Mid-age,False
Jharkhand,Unknown,2022,September,Thursday,04:36,Serious,4,Auto-Rickshaw,2,2,Hazy,National Highway,Damaged,Dawn,Police Checkpost,44,65,Female,Expired,No,Curve,8.905375738,72.35141128,2,4,2022-09-01,Jharkhand - Unknown,Serious,Auto-Rickshaw,4,2,2,Hazy,National Highway,Damaged,Dawn,Police Checkpost,44,65,Female,Expired,No,8.905375738,72.35141128,Senior,False
Odisha,Unknown,2021,November,Sunday,20:21,Minor,4,Car,2,1,Rainy,National Highway,Under Construction,Dawn,,30,56,Male,Valid,Yes,Curve,23.38702149,77.41560188,8,20,2021-11-01,Odisha - Unknown,Minor,Car,4,2,1,Rainy,National Highway,Under Construction,Dawn,,30,56,Male,Valid,Yes,23.38702149,77.41560188,Mid-age,True
Maharashtra,Nagpur,2020,June,Thursday,02:49,Serious,2,Auto-Rickshaw,6,4,Foggy,State Highway,Wet,Dawn,Police Checkpost,118,18,Female,Valid,Yes,Intersection,28.58638451,89.38335524,1,2,2020-06-01,Maharashtra - Nagpur,Serious,Auto-Rickshaw,2,6,4,Foggy,State Highway,Wet,Dawn,Police Checkpost,118,18,Female,Valid,Yes,28.58638451,89.38335524,Teen,False
West Bengal,Kolkata,2023,December,Monday,14:41,Fatal,5,Truck,10,5,Foggy,Urban Road,Wet,Dusk,,35,21,Female,,No,Bridge,31.67267219,81.80452575,3,14,2023-12-01,West Bengal - Kolkata,Fatal,Truck,5,10,5,Foggy,Urban Road,Wet,Dusk,,35,21,Female,,No,31.67267219,81.80452575,Young,False
Andhra Pradesh,Vijayawada,2019,December,Thursday,01:12,Fatal,4,Two-Wheeler,0,0,Stormy,Village Road,Wet,Dusk,Signals,82,52,Female,Valid,Yes,Straight Road,17.23620722,78.90076027,1,1,2019-12-01,Andhra Pradesh - Vijayawada,Fatal,Two-Wheeler,4,0,0,Stormy,Village Road,Wet,Dusk,Signals,82,52,Female,Valid,Yes,17.23620722,78.90076027,Mid-age,False
Odisha,Unknown,2023,November,Sunday,04:42,Serious,5,Cycle,8,1,Clear,Village Road,Dry,Daylight,Police Checkpost,68,30,Female,Expired,No,Bridge,30.17394723,79.43981208,6,4,2023-11-01,Odisha - Unknown,Serious,Cycle,5,8,1,Clear,Village Road,Dry,Daylight,Police Checkpost,68,30,Female,Expired,No,30.17394723,79.43981208,Young,True
Puducherry,Unknown,2022,March,Tuesday,04:27,Minor,4,Two-Wheeler,9,3,Foggy,National Highway,Wet,Daylight,Signals,61,24,Female,Valid,No,Intersection,10.9870569,81.32395628,7,4,2022-03-01,Puducherry - Unknown,Minor,Two-Wheeler,4,9,3,Foggy,National Highway,Wet,Daylight,Signals,61,24,Female,Valid,No,10.9870569,81.32395628,Young,False
Puducherry,Unknown,2019,August,Tuesday,05:15,Minor,2,Pedestrian,3,5,Foggy,Village Road,Damaged,Dark,,35,48,Female,,Yes,Curve,30.85421188,90.76547977,6,5,2019-08-01,Puducherry - Unknown,Minor,Pedestrian,2,3,5,Foggy,Village Road,Damaged,Dark,,35,48,Female,,Yes,30.85421188,90.76547977,Mid-age,False
Puducherry,Unknown,2018,January,Thursday,10:32,Fatal,2,Auto-Rickshaw,4,3,Foggy,National Highway,Dry,Daylight,Police Checkpost,86,47,Male,,No,Intersection,11.44219388,93.87045598,3,10,2018-01-01,Puducherry - Unknown,Fatal,Auto-Rickshaw,2,4,3,Foggy,National Highway,Dry,Daylight,Police Checkpost,86,47,Male,,No,11.44219388,93.87045598,Mid-age,False
Delhi,New Delhi,2019,July,Thursday,00:01,Minor,1,Auto-Rickshaw,6,4,Clear,Village Road,Under Construction,Dawn,,108,37,Male,Valid,Yes,Bridge,18.72675685,95.70470591,9,0,2019-07-01,Delhi - New Delhi,Minor,Auto-Rickshaw,1,6,4,Clear,Village Road,Under Construction,Dawn,,108,37,Male,Valid,Yes,18.72675685,95.70470591,Adult,False
Haryana,Unknown,2022,February,Saturday,07:44,Fatal,4,Car,3,1,Hazy,Urban Road,Under Construction,Daylight,Police Checkpost,39,54,Female,Expired,No,Intersection,29.52697488,90.8201982,3,7,2022-02-01,Haryana - Unknown,Fatal,Car,4,3,1,Hazy,Urban Road,Under Construction,Daylight,Police Checkpost,39,54,Female,Expired,No,29.52697488,90.8201982,Mid-age,True
Meghalaya,Unknown,2018,August,Friday,19:11,Fatal,3,Cycle,7,4,Rainy,Village Road,Dry,Dawn,Signals,75,46,Male,Expired,Yes,Intersection,12.04777054,77.14679998,9,19,2018-08-01,Meghalaya - Unknown,Fatal,Cycle,3,7,4,Rainy,Village Road,Dry,Dawn,Signals,75,46,Male,Expired,Yes,12.04777054,77.14679998,Mid-age,False
Uttarakhand,Unknown,2023,March,Saturday,16:36,Serious,3,Auto-Rickshaw,10,0,Hazy,National Highway,Under Construction,Dawn,Signs,62,24,Female,,Yes,Straight Road,14.18978767,87.95590648,2,16,2023-03-01,Uttarakhand - Unknown,Serious,Auto-Rickshaw,3,10,0,Hazy,National Highway,Under Construction,Dawn,Signs,62,24,Female,,Yes,14.18978767,87.95590648,Young,True
Uttarakhand,Unknown,2022,July,Sunday,21:03,Fatal,2,Auto-Rickshaw,10,1,Rainy,State Highway,Wet,Dark,Signs,35,46,Male,Valid,No,Curve,27.50081935,80.6904906,5,21,2022-07-01,Uttarakhand - Unknown,Fatal,Auto-Rickshaw,2,10,1,Rainy,State Highway,Wet,Dark,Signs,35,46,Male,Valid,No,27.50081935,80.6904906,Mid-age,True
Nagaland,Unknown,2020,May,Tuesday,13:37,Minor,1,Auto-Rickshaw,8,5,Rainy,Village Road,Wet,Dark,Signs,62,60,Female,Expired,Yes,Straight Road,27.44098649,75.38544804,3,13,2020-05-01,Nagaland - Unknown,Minor,Auto-Rickshaw,1,8,5,Rainy,Village Road,Wet,Dark,Signs,62,60,Female,Expired,Yes,27.44098649,75.38544804,Mid-age,False
Uttarakhand,Unknown,2023,December,Sunday,13:02,Minor,2,Two-Wheeler,9,2,Stormy,Urban Road,Under Construction,Daylight,Signs,87,40,Female,Expired,No,Straight Road,25.31098609,92.3852758,2,13,2023-12-01,Uttarakhand - Unknown,Minor,Two-Wheeler,2,9,2,Stormy,Urban Road,Under Construction,Daylight,Signs,87,40,Female,Expired,No,25.31098609,92.3852758,Adult,True
Madhya Pradesh,Unknown,2022,June,Sunday,17:00,Serious,2,Auto-Rickshaw,8,0,Stormy,Village Road,Under Construction,Dark,Signals,79,54,Male,Valid,Yes,Curve,26.736608,69.11436412,8,17,2022-06-01,Madhya Pradesh - Unknown,Serious,Auto-Rickshaw,2,8,0,Stormy,Village Road,Under Construction,Dark,Signals,79,54,Male,Valid,Yes,26.736608,69.11436412,Mid-age,True
